"","year","cause","lat","lng","nb","type","fr","en","color"
"1270",2008,"car accident",45.440847,12.315515,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1271",2008,"unknown",28.291564,-16.62913,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1272",2008,"drowned",-12.8275,45.166244,23,1,"Noyade","drowning","#58ABD3"
"1273",2008,"unknown",34.264061,-6.578296,49,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1274",2008,"suicide - other",35.55,45.433333,1,2,"Suicide","Suicide","#F8E91F"
"1275",2008,"drowned",35.937496,14.375416,3,1,"Noyade","drowning","#58ABD3"
"1276",2008,"starved",36.834047,-2.463714,15,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"1277",2008,"unknown",40.845719,25.873962,18,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1278",2008,"drowned",35.937496,14.375416,15,1,"Noyade","drowning","#58ABD3"
"1279",2008,"car accident",39.54864,44.074207,2,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1280",2008,"car accident",40.895168,26.90943,18,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1281",2008,"run over by a car",43.351149,-8.185424,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1282",2008,"starved",33.81445,12.700195,47,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"1283",2008,"unknown",35.292278,-2.938097,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1284",2008,"unknown",36.42985,-5.149141,2,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1285",2008,"unknown",40.120875,9.012893,6,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1286",2008,"shot by the police",24.088938,32.899829,2,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"1287",2008,"drowned",28.386856,-16.553251,1,1,"Noyade","drowning","#58ABD3"
"1288",2008,"unknown",45.440847,12.315515,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1289",2008,"drowned",36.277685,-6.087779,17,1,"Noyade","drowning","#58ABD3"
"1290",2008,"unknown",36.866667,6.9,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1291",2008,"drowned",36.744421,-4.092531,2,1,"Noyade","drowning","#58ABD3"
"1292",2008,"drowned",43.001693,-7.85388,8,1,"Noyade","drowning","#58ABD3"
"1293",2008,"car accident",43.61583,13.518915,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1294",2008,"car accident",44.171131,12.161842,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1295",2008,"drowned",41.244376,26.135943,1,1,"Noyade","drowning","#58ABD3"
"1296",2008,"unknown",26.820553,30.802498,8,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1297",2008,"unknown",28.291564,-16.62913,3,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1298",2008,"drowned",35.508622,12.59292,1,1,"Noyade","drowning","#58ABD3"
"1299",2008,"drowned",35.834673,14.552498,1,1,"Noyade","drowning","#58ABD3"
"1300",2008,"unknown",36.19002,-5.92248,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1301",2008,"drowned",37.075546,25.520736,1,1,"Noyade","drowning","#58ABD3"
"1302",2008,"drowned",37.075546,25.520736,19,1,"Noyade","drowning","#58ABD3"
"1303",2008,"suicide - hanged",51.182293,14.423775,1,2,"Suicide","Suicide","#F8E91F"
"1304",2008,"unknown",27.793611,-15.658889,14,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1305",2008,"unknown",28.009757,-15.53205,4,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1306",2008,"drowned",35.89779,14.514106,12,1,"Noyade","drowning","#58ABD3"
"1307",2008,"drowned",37.599994,14.015356,13,1,"Noyade","drowning","#58ABD3"
"1308",2008,"lack of medical care",51.481969,-0.526243,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"1309",2008,"car accident",52.988024,-2.20218,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1310",2008,"shot",12.862807,30.217636,2,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"1311",2008,"drowned",30,30,75,1,"Noyade","drowning","#58ABD3"
"1312",2008,"starved",33.81445,12.700195,2,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"1313",2008,"drowned",0.390841,9.453644,37,1,"Noyade","drowning","#58ABD3"
"1314",2008,"asphyxiated",41.00527,28.97696,13,3,"Asphyxie","Suffocation","#6B2265"
"1315",2008,"unknown",30.597246,30.987632,51,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1316",2008,"drowned",35.937496,14.375416,6,1,"Noyade","drowning","#58ABD3"
"1317",2008,"drowned",36.19002,-5.92248,6,1,"Noyade","drowning","#58ABD3"
"1318",2008,"drowned",44.348399,9.234647,3,1,"Noyade","drowning","#58ABD3"
"1319",2008,"drowned",17.228331,17.228331,45,1,"Noyade","drowning","#58ABD3"
"1320",2008,"car accident",35.166667,33.366667,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1321",2008,"suicide - hanged",51.35819,4.863547,1,2,"Suicide","Suicide","#F8E91F"
"1322",2008,"suicide - other",55.378051,-3.435973,1,2,"Suicide","Suicide","#F8E91F"
"1323",2008,"drowned",23.69751,-15.93698,4,1,"Noyade","drowning","#58ABD3"
"1324",2008,"died (presumably) from ill treatments",34.686667,-1.911389,7,NA,NA,NA,NA
"1325",2008,"suicide - put on fire",49.815273,6.129583,1,2,"Suicide","Suicide","#F8E91F"
"1326",2008,"drowned",35.37849,1.32569,1,1,"Noyade","drowning","#58ABD3"
"1327",2008,"drowned",35.533333,1.016667,1,1,"Noyade","drowning","#58ABD3"
"1328",2008,"unknown",35.8,-0.266667,4,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1329",2008,"drowned",35.8,-0.266667,1,1,"Noyade","drowning","#58ABD3"
"1330",2008,"unknown",35.939838,0.089767,3,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1331",2008,"unknown",36.146155,-1.494141,3,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1332",2008,"drowned",37.369342,27.27349,6,1,"Noyade","drowning","#58ABD3"
"1333",2008,"lack of medical care",51.924216,4.481776,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"1334",2008,"drowned",52.825559,14.197083,1,1,"Noyade","drowning","#58ABD3"
"1335",2007,"unknown",35.937496,14.375416,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1336",2007,"unknown",39.648369,27.88261,16,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1337",2007,"asphyxiated",35.888384,-5.324636,1,3,"Asphyxie","Suffocation","#6B2265"
"1338",2007,"drowned",35.888384,-5.324636,1,1,"Noyade","drowning","#58ABD3"
"1339",2007,"murdered",35.98,-5.32,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"1340",2007,"drowned",35.1,-1.85,3,1,"Noyade","drowning","#58ABD3"
"1341",2007,"drowned",37.743215,26.820351,2,1,"Noyade","drowning","#58ABD3"
"1342",2007,"drowned",43.355524,-8.255738,2,1,"Noyade","drowning","#58ABD3"
"1343",2007,"unknown",28.291564,-16.62913,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1344",2007,"car accident",37.983716,23.72931,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1345",2007,"unknown",48.856614,2.352222,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1346",2007,"suicide - put on fire",39.984458,-0.04495,1,2,"Suicide","Suicide","#F8E91F"
"1347",2007,"unknown",38.77474,0.08519,5,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1348",2007,"unknown",24.088938,32.899829,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1349",2007,"drowned",38.77474,0.08519,6,1,"Noyade","drowning","#58ABD3"
"1350",2007,"drowned",38.77474,0.08519,1,1,"Noyade","drowning","#58ABD3"
"1351",2007,"unknown",31.200092,29.918739,8,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1352",2007,"drowned",36.828221,11.940496,1,1,"Noyade","drowning","#58ABD3"
"1353",2007,"drowned",51.4025,8.641667,8,1,"Noyade","drowning","#58ABD3"
"1354",2007,"starved",51.919438,19.145136,3,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"1355",2007,"unknown",-12.8275,45.166244,19,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1356",2007,"drowned",23.69751,-15.93698,50,1,"Noyade","drowning","#58ABD3"
"1357",2007,"unknown",27.725499,-18.024301,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1358",2007,"drowned",13.443182,-15.310139,58,1,"Noyade","drowning","#58ABD3"
"1359",2007,"unknown",20.942518,-17.036227,5,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1360",2007,"unknown",36.695639,-3.465102,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1361",2007,"lack of medical care",43.342273,17.812754,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"1362",2007,"drowned",39.16408,26.372171,2,1,"Noyade","drowning","#58ABD3"
"1363",2007,"unknown",28.291564,-16.62913,10,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1364",2007,"asphyxiated",17.607789,8.081666,1,3,"Asphyxie","Suffocation","#6B2265"
"1365",2007,"drowned",37.743215,26.820351,2,1,"Noyade","drowning","#58ABD3"
"1366",2007,"unknown",23.69751,-15.93698,32,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1367",2007,"unknown",37.075474,15.286586,4,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1368",2007,"drowned",35.937496,14.375416,25,1,"Noyade","drowning","#58ABD3"
"1369",2007,"unknown",37.743215,26.820351,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1370",2007,"suicide - other",54.083419,12.100429,1,2,"Suicide","Suicide","#F8E91F"
"1371",2007,"starved",35.508622,12.59292,2,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"1372",2007,"drowned",35.508622,12.59292,45,1,"Noyade","drowning","#58ABD3"
"1373",2007,"unknown",35.508622,12.59292,6,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1374",2007,"fall",46.198392,6.142296,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1375",2007,"drowned",38.32981,26.314921,3,1,"Noyade","drowning","#58ABD3"
"1376",2007,"unknown",35.85,-0.316667,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1377",2007,"drowned",38.370981,26.136346,14,1,"Noyade","drowning","#58ABD3"
"1378",2007,"unknown",42.434479,9.137443,45,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1379",2007,"starved",28.291564,-16.62913,11,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"1380",2007,"frozen",28.291564,-16.62913,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"1381",2007,"starved",28.291564,-16.62913,13,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"1382",2007,"starved",35.508622,12.59292,6,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"1383",2007,"starved",37.931706,-0.660553,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"1384",2007,"shot by the police",41.036944,28.9775,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"1385",2007,"fall",40.63935,22.944606,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1386",2007,"hypothermia and dehydration",28.291564,-16.62913,1,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"1387",2007,"starved",28.358744,-14.053676,13,4,"Mort de faim, de soif, de froid ou d'épuisement","Exhaustion, starving, thirst or freezing to death","#1C7532"
"1388",2007,"drowned",38.41885,27.12872,11,1,"Noyade","drowning","#58ABD3"
"1389",2007,"unknown",35.508622,12.59292,14,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1390",2007,"unknown",35.508622,12.59292,15,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1391",2007,"car accident",41.025869,33.189515,2,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1392",2007,"drowned",-12.8275,45.166244,19,1,"Noyade","drowning","#58ABD3"
"1393",2007,"drowned",-12.8275,45.166244,17,1,"Noyade","drowning","#58ABD3"
"1394",2007,"unknown",14.764504,-17.366029,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1395",2007,"drowned",35.508622,12.59292,1,1,"Noyade","drowning","#58ABD3"
"1396",2007,"drowned",36.142015,4.240723,1,1,"Noyade","drowning","#58ABD3"
"1397",2007,"drowned",38.2,26.833333,86,1,"Noyade","drowning","#58ABD3"
"1398",2007,"unknown",35.508622,12.59292,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1399",2007,"unknown",35.937496,14.375416,11,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1400",2007,"unknown",35.937496,14.375416,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1401",2007,"shot by the police",39.074208,21.824312,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"1402",2007,"heart failure",41.153332,20.168331,1,5,"Homicide, torture, absence de soin, violences policières","Arson, homicide, torture, lack of care, police brutality","#F49919"
"1403",2007,"drowned",37.78816,20.898827,3,1,"Noyade","drowning","#58ABD3"
"1404",2007,"unknown",39.16408,26.372171,2,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1405",2007,"unknown",36.748374,-3.516861,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1406",2007,"drowned",38.158524,14.742693,1,1,"Noyade","drowning","#58ABD3"
"1407",2007,"drowned",35.937496,14.375416,1,1,"Noyade","drowning","#58ABD3"
"1408",2007,"crushed",36.132977,-5.453909,1,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
"1409",2007,"unknown",36.828221,11.940496,3,6,"Empoisonnement, Champ de mine, accident, autre","Poisoning, Minefield, accident, other","#637A84"
